Entity,Code,Year,Suicide rate (WHO (2005)),Life satisfaction in Cantril Ladder (World Happiness Report 2019),Total population (Gapminder & UN),Continent
Abkhazia,OWID_ABK,2015,,,,Asia
Afghanistan,AFG,2002,6.867054,3.723589897,25070798,
Afghanistan,AFG,2004,6.6843853,3.723589897,25070798,
Afghanistan,AFG,2005,6.6843853,3.723589897,25070798,
Afghanistan,AFG,2015,,,,Asia
Akrotiri and Dhekelia,OWID_AKD,2015,,,,Asia
Albania,ALB,2002,2.792918,4.634251595,3079179,
Albania,ALB,2004,7.699329853,4.634251595,3079179,
Albania,ALB,2005,7.699329853,4.634251595,3079179,
Albania,ALB,2015,,,,Europe
Algeria,DZA,2002,3.754641,5.46356678,33288437,
Algeria,DZA,2004,4.848769665,5.46356678,33288437,
Algeria,DZA,2005,4.848769665,5.46356678,33288437,
Algeria,DZA,2015,,,,Africa
American Samoa,ASM,2015,,,,Oceania
Andorra,AND,2002,5.460766,,78867,
Andorra,AND,2004,5.362178802,,78867,
Andorra,AND,2005,5.362178802,,78867,
Andorra,AND,2015,,,,Europe
Angola,AGO,2002,11.94146,,19552542,
Angola,AGO,2004,14.55467701,,19552542,
Angola,AGO,2005,14.55467701,,19552542,
Angola,AGO,2015,,,,Africa
Anguilla,AIA,2015,,,,North America
Antarctica,ATA,2015,,,,Antarctica
Antigua and Barbuda,ATG,2002,0.4761568,,89253,
Antigua and Barbuda,ATG,2004,2.1618433,,89253,
Antigua and Barbuda,ATG,2005,2.1618433,,89253,
Antigua and Barbuda,ATG,2015,,,,North America
Argentina,ARG,1966,7.916583,6.312925339,39145488,
Argentina,ARG,1967,9.915176,6.312925339,39145488,
Argentina,ARG,1968,10.74287,6.312925339,39145488,
Argentina,ARG,1969,10.48032,6.312925339,39145488,
Argentina,ARG,1970,10.29312,6.312925339,39145488,
Argentina,ARG,1977,7.778694,6.312925339,39145488,
Argentina,ARG,1978,7.920763,6.312925339,39145488,
Argentina,ARG,1979,6.838789,6.312925339,39145488,
Argentina,ARG,1980,7.482319,6.312925339,39145488,
Argentina,ARG,1981,8.257092,6.312925339,39145488,
Argentina,ARG,1982,7.042588,6.312925339,39145488,
Argentina,ARG,1983,6.405541,6.312925339,39145488,
Argentina,ARG,1984,6.581609,6.312925339,39145488,
Argentina,ARG,1985,6.916961,6.312925339,39145488,
Argentina,ARG,1986,7.883313,6.312925339,39145488,
Argentina,ARG,1987,7.797068,6.312925339,39145488,
Argentina,ARG,1988,7.753856,6.312925339,39145488,
Argentina,ARG,1989,7.32608,6.312925339,39145488,
Argentina,ARG,1990,6.826613,6.312925339,39145488,
Argentina,ARG,1991,6.151737,6.312925339,39145488,
Argentina,ARG,1992,6.862964,6.312925339,39145488,
Argentina,ARG,1993,6.864534,6.312925339,39145488,
Argentina,ARG,1994,6.766797,6.312925339,39145488,
Argentina,ARG,1995,6.497159,6.312925339,39145488,
Argentina,ARG,1996,6.521007,6.312925339,39145488,
Argentina,ARG,1997,6.404548,6.312925339,39145488,
Argentina,ARG,1998,6.571886,6.312925339,39145488,
Argentina,ARG,1999,6.705275,6.312925339,39145488,
Argentina,ARG,2000,7.578039,6.312925339,39145488,
Argentina,ARG,2001,8.426514,6.312925339,39145488,
Argentina,ARG,2002,8.399384,6.312925339,39145488,
Argentina,ARG,2003,8.574696,6.312925339,39145488,
Argentina,ARG,2004,8.045732,6.312925339,39145488,
Argentina,ARG,2005,7.765584,6.312925339,39145488,
Argentina,ARG,2015,,,,South America
Armenia,ARM,2002,3.223157,4.289310932,2981259,
Armenia,ARM,2004,3.741587877,4.289310932,2981259,
Armenia,ARM,2005,3.741587877,4.289310932,2981259,
Armenia,ARM,2015,,,,Asia
Aruba,ABW,2015,,,,North America
Australia,AUS,1950,9.11394,7.340688229,20238903,
Australia,AUS,1951,9.414491,7.340688229,20238903,
Australia,AUS,1952,10.52931,7.340688229,20238903,
Australia,AUS,1953,10.77947,7.340688229,20238903,
Australia,AUS,1954,10.70571,7.340688229,20238903,
Australia,AUS,1955,10.29923,7.340688229,20238903,
Australia,AUS,1956,10.83826,7.340688229,20238903,
Australia,AUS,1957,12.24532,7.340688229,20238903,
Australia,AUS,1958,12.51539,7.340688229,20238903,
Australia,AUS,1959,11.26922,7.340688229,20238903,
Australia,AUS,1960,10.84956,7.340688229,20238903,
Australia,AUS,1961,12.21164,7.340688229,20238903,
Australia,AUS,1962,14.19252,7.340688229,20238903,
Australia,AUS,1963,16.3551,7.340688229,20238903,
Australia,AUS,1964,15.12317,7.340688229,20238903,
Australia,AUS,1965,15.43313,7.340688229,20238903,
Australia,AUS,1966,14.58644,7.340688229,20238903,
Australia,AUS,1967,15.65878,7.340688229,20238903,
Australia,AUS,1968,13.19256,7.340688229,20238903,
Australia,AUS,1969,12.76834,7.340688229,20238903,
Australia,AUS,1970,12.83559,7.340688229,20238903,
Australia,AUS,1971,14.15584,7.340688229,20238903,
Australia,AUS,1972,13.0239,7.340688229,20238903,
Australia,AUS,1973,12.02608,7.340688229,20238903,
Australia,AUS,1974,12.06323,7.340688229,20238903,
Australia,AUS,1975,11.39783,7.340688229,20238903,
Australia,AUS,1976,11.01759,7.340688229,20238903,
Australia,AUS,1977,11.29412,7.340688229,20238903,
Australia,AUS,1978,11.27129,7.340688229,20238903,
Australia,AUS,1979,11.64795,7.340688229,20238903,
Australia,AUS,1980,10.9455,7.340688229,20238903,
Australia,AUS,1981,11.08437,7.340688229,20238903,
Australia,AUS,1982,11.35668,7.340688229,20238903,
Australia,AUS,1983,10.6924,7.340688229,20238903,
Australia,AUS,1984,10.94829,7.340688229,20238903,
Australia,AUS,1985,11.36893,7.340688229,20238903,
Australia,AUS,1986,12.27354,7.340688229,20238903,
Australia,AUS,1987,12.67795,7.340688229,20238903,
Australia,AUS,1988,12.457,7.340688229,20238903,
Australia,AUS,1989,11.61991,7.340688229,20238903,
Australia,AUS,1990,12.21795,7.340688229,20238903,
Australia,AUS,1991,12.50919,7.340688229,20238903,
Australia,AUS,1992,12.13431,7.340688229,20238903,
Australia,AUS,1993,10.8313,7.340688229,20238903,
Australia,AUS,1994,12.03813,7.340688229,20238903,
Australia,AUS,1995,11.34692,7.340688229,20238903,
Australia,AUS,1996,12.44981,7.340688229,20238903,
Australia,AUS,1997,13.50883,7.340688229,20238903,
Australia,AUS,1998,13.31107,7.340688229,20238903,
Australia,AUS,1999,12.37532,7.340688229,20238903,
Australia,AUS,2000,11.69399,7.340688229,20238903,
Australia,AUS,2001,11.84839,7.340688229,20238903,
Australia,AUS,2002,11.03015,7.340688229,20238903,
Australia,AUS,2003,10.10695,7.340688229,20238903,
Australia,AUS,2004,9.656323,7.340688229,20238903,
Australia,AUS,2005,8.470030125,7.340688229,20238903,
Australia,AUS,2015,,,,Oceania
Austria,AUT,1955,20.5962,7.122211456,8253650,
Austria,AUT,1956,19.92693,7.122211456,8253650,
Austria,AUT,1957,20.9564,7.122211456,8253650,
Austria,AUT,1958,20.79216,7.122211456,8253650,
Austria,AUT,1959,21.81896,7.122211456,8253650,
Austria,AUT,1960,20.19164,7.122211456,8253650,
Austria,AUT,1961,19.24125,7.122211456,8253650,
Austria,AUT,1962,19.71283,7.122211456,8253650,
Austria,AUT,1963,19.32392,7.122211456,8253650,
Austria,AUT,1964,19.99342,7.122211456,8253650,
Austria,AUT,1965,20.16066,7.122211456,8253650,
Austria,AUT,1966,20.39829,7.122211456,8253650,
Austria,AUT,1967,19.63787,7.122211456,8253650,
Austria,AUT,1968,19.63363,7.122211456,8253650,
Austria,AUT,1969,20.016,7.122211456,8253650,
Austria,AUT,1970,21.93183,7.122211456,8253650,
Austria,AUT,1971,20.31294,7.122211456,8253650,
Austria,AUT,1972,20.87694,7.122211456,8253650,
Austria,AUT,1973,19.62877,7.122211456,8253650,
Austria,AUT,1974,21.15685,7.122211456,8253650,
Austria,AUT,1975,21.48004,7.122211456,8253650,
Austria,AUT,1976,20.11514,7.122211456,8253650,
Austria,AUT,1977,21.48151,7.122211456,8253650,
Austria,AUT,1978,22.21951,7.122211456,8253650,
Austria,AUT,1979,22.31893,7.122211456,8253650,
Austria,AUT,1980,22.57223,7.122211456,8253650,
Austria,AUT,1981,23.46337,7.122211456,8253650,
Austria,AUT,1982,24.12704,7.122211456,8253650,
Austria,AUT,1983,23.308,7.122211456,8253650,
Austria,AUT,1984,23.06893,7.122211456,8253650,
Austria,AUT,1985,23.7467,7.122211456,8253650,
Austria,AUT,1986,24.3092,7.122211456,8253650,
Austria,AUT,1987,22.78188,7.122211456,8253650,
Austria,AUT,1988,20.36467,7.122211456,8253650,
Austria,AUT,1989,20.57605,7.122211456,8253650,
Austria,AUT,1990,19.33369,7.122211456,8253650,
Austria,AUT,1991,18.53028,7.122211456,8253650,
Austria,AUT,1992,18.39543,7.122211456,8253650,
Austria,AUT,1993,17.46171,7.122211456,8253650,
Austria,AUT,1994,18.29631,7.122211456,8253650,
Austria,AUT,1995,18.21025,7.122211456,8253650,
Austria,AUT,1996,17.68246,7.122211456,8253650,
Austria,AUT,1997,16.08883,7.122211456,8253650,
Austria,AUT,1998,15.67687,7.122211456,8253650,
Austria,AUT,1999,15.44316,7.122211456,8253650,
Austria,AUT,2000,15.88142,7.122211456,8253650,
Austria,AUT,2001,14.76183,7.122211456,8253650,
Austria,AUT,2002,15.15603,7.122211456,8253650,
Austria,AUT,2003,14.07254,7.122211456,8253650,
Austria,AUT,2004,13.6443,7.122211456,8253650,
Austria,AUT,2005,13.09437,7.122211456,8253650,
Austria,AUT,2015,,,,Europe
Austria-Hungary,OWID_AUH,2015,,,,Europe
Azerbaijan,AZE,1981,5.772842,4.727870941,8538606,
Azerbaijan,AZE,1982,4.780469,4.727870941,8538606,
Azerbaijan,AZE,1985,4.439677,4.727870941,8538606,
Azerbaijan,AZE,1986,4.251373,4.727870941,8538606,
Azerbaijan,AZE,1987,4.619159,4.727870941,8538606,
Azerbaijan,AZE,1988,3.954315,4.727870941,8538606,
Azerbaijan,AZE,1989,3.982391,4.727870941,8538606,
Azerbaijan,AZE,1990,2.019469,4.727870941,8538606,
Azerbaijan,AZE,1991,2.079842,4.727870941,8538606,
Azerbaijan,AZE,1992,2.367986,4.727870941,8538606,
Azerbaijan,AZE,1993,1.847722,4.727870941,8538606,
Azerbaijan,AZE,1994,0.7762645,4.727870941,8538606,
Azerbaijan,AZE,1995,0.7589484,4.727870941,8538606,
Azerbaijan,AZE,1996,1.105828,4.727870941,8538606,
Azerbaijan,AZE,1997,1.667972,4.727870941,8538606,
Azerbaijan,AZE,1998,0.8385647,4.727870941,8538606,
Azerbaijan,AZE,1999,0.7774907,4.727870941,8538606,
Azerbaijan,AZE,2000,0.8361951,4.727870941,8538606,
Azerbaijan,AZE,2002,4.718285,4.727870941,8538606,
Azerbaijan,AZE,2004,1.380964637,4.727870941,8538606,
Azerbaijan,AZE,2005,1.380964637,4.727870941,8538606,
Azerbaijan,AZE,2015,,,,Asia
Baden,OWID_BAD,2015,,,,Europe
Bahamas,BHS,2002,3.141181,,329249,
Bahamas,BHS,2004,3.374415874,,329249,
Bahamas,BHS,2005,3.374415874,,329249,
Bahamas,BHS,2015,,,,North America
Bahrain,BHR,1985,2.361826,5.700523376,889168,
Bahrain,BHR,1987,2.411743,5.700523376,889168,
Bahrain,BHR,1988,2.750445,5.700523376,889168,
Bahrain,BHR,1999,2.012584,5.700523376,889168,
Bahrain,BHR,2000,3.683079,5.700523376,889168,
Bahrain,BHR,2001,2.977851,5.700523376,889168,
Bahrain,BHR,2002,3.881184,5.700523376,889168,
Bahrain,BHR,2004,4.414990425,5.700523376,889168,
Bahrain,BHR,2005,4.414990425,5.700523376,889168,
Bahrain,BHR,2015,,,,Asia
Bangladesh,BGD,2002,14.7468,4.318909168,143431101,
Bangladesh,BGD,2004,14.53835678,4.318909168,143431101,
Bangladesh,BGD,2005,14.53835678,4.318909168,143431101,
Bangladesh,BGD,2015,,,,Asia
Barbados,BRB,2002,3.996051,,274009,
Barbados,BRB,2004,3.108602524,,274009,
Barbados,BRB,2005,3.108602524,,274009,
Barbados,BRB,2015,,,,North America
Bavaria,OWID_BAV,2015,,,,Europe
Belarus,BLR,1981,23.69643,5.657649994,9621543,
Belarus,BLR,1982,25.53273,5.657649994,9621543,
Belarus,BLR,1985,21.96483,5.657649994,9621543,
Belarus,BLR,1986,16.7862,5.657649994,9621543,
Belarus,BLR,1987,18.01035,5.657649994,9621543,
Belarus,BLR,1988,17.2866,5.657649994,9621543,
Belarus,BLR,1989,20.46141,5.657649994,9621543,
Belarus,BLR,1990,19.26921,5.657649994,9621543,
Belarus,BLR,1991,19.82858,5.657649994,9621543,
Belarus,BLR,1992,22.24357,5.657649994,9621543,
Belarus,BLR,1993,26.17479,5.657649994,9621543,
Belarus,BLR,1994,28.45045,5.657649994,9621543,
Belarus,BLR,1995,29.04394,5.657649994,9621543,
Belarus,BLR,1997,31.74479,5.657649994,9621543,
Belarus,BLR,1998,31.84211,5.657649994,9621543,
Belarus,BLR,1999,30.93279,5.657649994,9621543,
Belarus,BLR,2000,31.28184,5.657649994,9621543,
Belarus,BLR,2001,29.6032,5.657649994,9621543,
Belarus,BLR,2002,29.54302,5.657649994,9621543,
Belarus,BLR,2003,30.52928,5.657649994,9621543,
Belarus,BLR,2004,31.08221245,5.657649994,9621543,
Belarus,BLR,2005,26.8746903,5.657649994,9621543,
Belarus,BLR,2015,,,,Europe
Belgium,BEL,1954,11.33692,7.262290478,10546886,
Belgium,BEL,1955,10.97399,7.262290478,10546886,
Belgium,BEL,1956,11.9794,7.262290478,10546886,
Belgium,BEL,1957,11.96483,7.262290478,10546886,
Belgium,BEL,1958,12.1242,7.262290478,10546886,
Belgium,BEL,1959,10.79907,7.262290478,10546886,
Belgium,BEL,1960,12.10405,7.262290478,10546886,
Belgium,BEL,1961,12.21452,7.262290478,10546886,
Belgium,BEL,1962,11.2106,7.262290478,10546886,
Belgium,BEL,1963,11.66752,7.262290478,10546886,
Belgium,BEL,1964,11.73851,7.262290478,10546886,
Belgium,BEL,1965,12.73038,7.262290478,10546886,
Belgium,BEL,1966,12.0517,7.262290478,10546886,
Belgium,BEL,1967,12.59613,7.262290478,10546886,
Belgium,BEL,1968,13.08375,7.262290478,10546886,
Belgium,BEL,1969,12.58881,7.262290478,10546886,
Belgium,BEL,1970,13.8067,7.262290478,10546886,
Belgium,BEL,1971,12.983,7.262290478,10546886,
Belgium,BEL,1972,13.16265,7.262290478,10546886,
Belgium,BEL,1973,12.45009,7.262290478,10546886,
Belgium,BEL,1974,13.38962,7.262290478,10546886,
Belgium,BEL,1975,13.64228,7.262290478,10546886,
Belgium,BEL,1976,14.15512,7.262290478,10546886,
Belgium,BEL,1977,16.3792,7.262290478,10546886,
Belgium,BEL,1978,17.72808,7.262290478,10546886,
Belgium,BEL,1979,18.26249,7.262290478,10546886,
Belgium,BEL,1980,19.00523,7.262290478,10546886,
Belgium,BEL,1981,18.76957,7.262290478,10546886,
Belgium,BEL,1982,18.62509,7.262290478,10546886,
Belgium,BEL,1983,19.62522,7.262290478,10546886,
Belgium,BEL,1984,20.16465,7.262290478,10546886,
Belgium,BEL,1985,19.40232,7.262290478,10546886,
Belgium,BEL,1986,18.66436,7.262290478,10546886,
Belgium,BEL,1987,18.94862,7.262290478,10546886,
Belgium,BEL,1988,16.84894,7.262290478,10546886,
Belgium,BEL,1989,15.99179,7.262290478,10546886,
Belgium,BEL,1990,15.71091,7.262290478,10546886,
Belgium,BEL,1991,14.92314,7.262290478,10546886,
Belgium,BEL,1992,15.48513,7.262290478,10546886,
Belgium,BEL,1993,17.86711,7.262290478,10546886,
Belgium,BEL,1994,17.69854,7.262290478,10546886,
Belgium,BEL,1995,17.92797,7.262290478,10546886,
Belgium,BEL,1996,16.79021,7.262290478,10546886,
Belgium,BEL,1997,17.86538,7.262290478,10546886,
Belgium,BEL,1998,16.64468,7.262290478,10546886,
Belgium,BEL,1999,15.33369,7.262290478,10546886,
Belgium,BEL,2002,17.61622,7.262290478,10546886,
Belgium,BEL,2004,15.95385,7.262290478,10546886,
Belgium,BEL,2005,15.95385,7.262290478,10546886,
Belgium,BEL,2015,,,,Europe
Belize,BLZ,2002,3.146572,6.450644493,283277,
Belize,BLZ,2004,9.388795853,6.450644493,283277,
Belize,BLZ,2005,9.388795853,6.450644493,283277,
Belize,BLZ,2015,,,,North America
Benin,BEN,2002,6.626652,3.329801559,7982225,
Benin,BEN,2004,6.057739735,3.329801559,7982225,
Benin,BEN,2005,6.057739735,3.329801559,7982225,
Benin,BEN,2015,,,,Africa
Bermuda,BMU,2015,,,,North America
Bhutan,BTN,2002,17.39743,,656639,
Bhutan,BTN,2004,15.54260254,,656639,
Bhutan,BTN,2005,15.54260254,,656639,
Bhutan,BTN,2015,,,,Asia
Bolivia,BOL,2002,2.206954,5.373986244,9125409,
Bolivia,BOL,2004,2.034178495,5.373986244,9125409,
Bolivia,BOL,2005,2.034178495,5.373986244,9125409,
Bolivia,BOL,2015,,,,South America
Bonaire Sint Eustatius and Saba,BES,2015,,,,North America
Bosnia and Herzegovina,BIH,1985,10.2689,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1986,11.7112,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1987,11.22201,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1988,9.739096,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1989,9.906481,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1990,10.18912,4.899806976,3781530,
Bosnia and Herzegovina,BIH,1991,11.34873,4.899806976,3781530,
Bosnia and Herzegovina,BIH,2002,12.45098,4.899806976,3781530,
Bosnia and Herzegovina,BIH,2004,11.8367157,4.899806976,3781530,
Bosnia and Herzegovina,BIH,2005,11.8367157,4.899806976,3781530,
Bosnia and Herzegovina,BIH,2015,,,,Europe
Botswana,BWA,2002,7.453454,4.739367008,1855852,
Botswana,BWA,2004,11.21397018,4.739367008,1855852,
Botswana,BWA,2005,11.21397018,4.739367008,1855852,
Botswana,BWA,2015,,,,Africa
Bouvet Island,BVT,2015,,,,Antarctica
Brazil,BRA,1982,3.825186,6.636771202,186917361,
Brazil,BRA,1983,4.306122,6.636771202,186917361,
Brazil,BRA,1984,4.103057,6.636771202,186917361,
Brazil,BRA,1985,3.875458,6.636771202,186917361,
Brazil,BRA,1986,3.839376,6.636771202,186917361,
Brazil,BRA,1987,4.032371,6.636771202,186917361,
Brazil,BRA,1988,3.743677,6.636771202,186917361,
Brazil,BRA,1989,3.627627,6.636771202,186917361,
Brazil,BRA,1990,3.817847,6.636771202,186917361,
Brazil,BRA,1991,4.002315,6.636771202,186917361,
Brazil,BRA,1992,3.943459,6.636771202,186917361,
Brazil,BRA,1993,3.987151,6.636771202,186917361,
Brazil,BRA,1994,4.16313,6.636771202,186917361,
Brazil,BRA,1995,4.613017,6.636771202,186917361,
Brazil,BRA,1996,4.593544,6.636771202,186917361,
Brazil,BRA,1997,4.648774,6.636771202,186917361,
Brazil,BRA,1998,4.570699,6.636771202,186917361,
Brazil,BRA,1999,4.156154,6.636771202,186917361,
Brazil,BRA,2000,4.235338,6.636771202,186917361,
Brazil,BRA,2001,4.689151,6.636771202,186917361,
Brazil,BRA,2002,4.564688,6.636771202,186917361,
Brazil,BRA,2003,4.541708,6.636771202,186917361,
Brazil,BRA,2004,4.544517,6.636771202,186917361,
Brazil,BRA,2005,4.777007,6.636771202,186917361,
Brazil,BRA,2015,,,,South America
British Indian Ocean Territory,IOT,2015,,,,Asia
British Virgin Islands,VGB,2015,,,,North America
Brunei,BRN,2002,1.450894,,365158,
Brunei,BRN,2004,1.370001554,,365158,
Brunei,BRN,2005,1.370001554,,365158,
Brunei,BRN,2015,,,,Asia
Bulgaria,BGR,1964,8.495569,3.843797922,7683763,
Bulgaria,BGR,1965,8.836132,3.843797922,7683763,
Bulgaria,BGR,1966,9.524807,3.843797922,7683763,
Bulgaria,BGR,1967,9.771757,3.843797922,7683763,
Bulgaria,BGR,1968,9.300859,3.843797922,7683763,
Bulgaria,BGR,1969,10.71659,3.843797922,7683763,
Bulgaria,BGR,1970,11.03628,3.843797922,7683763,
Bulgaria,BGR,1971,11.23274,3.843797922,7683763,
Bulgaria,BGR,1972,10.35056,3.843797922,7683763,
Bulgaria,BGR,1973,10.41801,3.843797922,7683763,
Bulgaria,BGR,1974,11.29529,3.843797922,7683763,
Bulgaria,BGR,1975,11.47946,3.843797922,7683763,
Bulgaria,BGR,1976,12.37924,3.843797922,7683763,
Bulgaria,BGR,1977,12.56126,3.843797922,7683763,
Bulgaria,BGR,1978,11.87868,3.843797922,7683763,
Bulgaria,BGR,1979,12.44803,3.843797922,7683763,
Bulgaria,BGR,1980,11.81065,3.843797922,7683763,
Bulgaria,BGR,1981,11.7393,3.843797922,7683763,
Bulgaria,BGR,1982,13.22019,3.843797922,7683763,
Bulgaria,BGR,1983,11.19199,3.843797922,7683763,
Bulgaria,BGR,1984,14.27714,3.843797922,7683763,
Bulgaria,BGR,1985,13.53859,3.843797922,7683763,
Bulgaria,BGR,1986,13.31617,3.843797922,7683763,
Bulgaria,BGR,1987,13.86124,3.843797922,7683763,
Bulgaria,BGR,1988,13.47092,3.843797922,7683763,
Bulgaria,BGR,1989,13.49538,3.843797922,7683763,
Bulgaria,BGR,1990,12.25013,3.843797922,7683763,
Bulgaria,BGR,1991,12.60847,3.843797922,7683763,
Bulgaria,BGR,1992,14.42051,3.843797922,7683763,
Bulgaria,BGR,1993,14.11095,3.843797922,7683763,
Bulgaria,BGR,1994,13.8071,3.843797922,7683763,
Bulgaria,BGR,1995,13.50905,3.843797922,7683763,
Bulgaria,BGR,1996,14.4721,3.843797922,7683763,
Bulgaria,BGR,1997,13.69746,3.843797922,7683763,
Bulgaria,BGR,1998,14.18205,3.843797922,7683763,
Bulgaria,BGR,1999,12.25715,3.843797922,7683763,
Bulgaria,BGR,2000,13.05248,3.843797922,7683763,
Bulgaria,BGR,2001,12.40352,3.843797922,7683763,
Bulgaria,BGR,2002,12.3741,3.843797922,7683763,
Bulgaria,BGR,2003,10.38297,3.843797922,7683763,
Bulgaria,BGR,2004,9.517831,3.843797922,7683763,
Bulgaria,BGR,2005,9.216544,3.843797922,7683763,
Bulgaria,BGR,2015,,,,Europe
Burkina Faso,BFA,2002,8.277635,3.801490784,13421930,
Burkina Faso,BFA,2004,8.204221725,3.801490784,13421930,
Burkina Faso,BFA,2005,8.204221725,3.801490784,13421930,
Burkina Faso,BFA,2015,,,,Africa
Burundi,BDI,2002,10.84354,3.563227654,7423289,
Burundi,BDI,2004,14.68093586,3.563227654,7423289,
Burundi,BDI,2005,14.68093586,3.563227654,7423289,
Burundi,BDI,2015,,,,Africa
Cambodia,KHM,2002,5.028395,3.568744659,13270201,
Cambodia,KHM,2004,4.961071491,3.568744659,13270201,
Cambodia,KHM,2005,4.961071491,3.568744659,13270201,
Cambodia,KHM,2015,,,,Asia
Cameroon,CMR,2002,6.682539,3.851072073,17420795,
Cameroon,CMR,2004,7.214220524,3.851072073,17420795,
Cameroon,CMR,2005,7.214220524,3.851072073,17420795,
Cameroon,CMR,2015,,,,Africa
Canada,CAN,1950,8.201165,7.418048382,32287980,
Canada,CAN,1951,7.869432,7.418048382,32287980,
Canada,CAN,1952,7.786166,7.418048382,32287980,
Canada,CAN,1953,7.629456,7.418048382,32287980,
Canada,CAN,1954,7.803952,7.418048382,32287980,
Canada,CAN,1955,7.667578,7.418048382,32287980,
Canada,CAN,1956,8.347555,7.418048382,32287980,
Canada,CAN,1957,8.257942,7.418048382,32287980,
Canada,CAN,1958,8.249329,7.418048382,32287980,
Canada,CAN,1959,8.147938,7.418048382,32287980,
Canada,CAN,1960,8.403479,7.418048382,32287980,
Canada,CAN,1961,8.312451,7.418048382,32287980,
Canada,CAN,1962,8.002673,7.418048382,32287980,
Canada,CAN,1963,8.473262,7.418048382,32287980,
Canada,CAN,1964,9.206102,7.418048382,32287980,
Canada,CAN,1965,9.751631,7.418048382,32287980,
Canada,CAN,1966,9.506003,7.418048382,32287980,
Canada,CAN,1967,9.95408,7.418048382,32287980,
Canada,CAN,1968,10.67558,7.418048382,32287980,
Canada,CAN,1969,11.75264,7.418048382,32287980,
Canada,CAN,1970,12.15343,7.418048382,32287980,
Canada,CAN,1971,12.61654,7.418048382,32287980,
Canada,CAN,1972,12.78639,7.418048382,32287980,
Canada,CAN,1973,13.05484,7.418048382,32287980,
Canada,CAN,1974,13.28622,7.418048382,32287980,
Canada,CAN,1975,12.50456,7.418048382,32287980,
Canada,CAN,1976,12.90813,7.418048382,32287980,
Canada,CAN,1977,14.12873,7.418048382,32287980,
Canada,CAN,1978,14.53326,7.418048382,32287980,
Canada,CAN,1979,13.82573,7.418048382,32287980,
Canada,CAN,1980,13.54163,7.418048382,32287980,
Canada,CAN,1981,13.4263,7.418048382,32287980,
Canada,CAN,1982,13.84684,7.418048382,32287980,
Canada,CAN,1983,14.30516,7.418048382,32287980,
Canada,CAN,1984,12.95502,7.418048382,32287980,
Canada,CAN,1985,12.08838,7.418048382,32287980,
Canada,CAN,1986,13.58978,7.418048382,32287980,
Canada,CAN,1987,13.16523,7.418048382,32287980,
Canada,CAN,1988,12.67723,7.418048382,32287980,
Canada,CAN,1989,12.47078,7.418048382,32287980,
Canada,CAN,1990,11.86393,7.418048382,32287980,
Canada,CAN,1991,12.32333,7.418048382,32287980,
Canada,CAN,1992,12.22278,7.418048382,32287980,
Canada,CAN,1993,12.2041,7.418048382,32287980,
Canada,CAN,1994,11.94806,7.418048382,32287980,
Canada,CAN,1995,12.46905,7.418048382,32287980,
Canada,CAN,1996,12.25137,7.418048382,32287980,
Canada,CAN,1997,11.30162,7.418048382,32287980,
Canada,CAN,1998,11.27126,7.418048382,32287980,
Canada,CAN,1999,12.13107,7.418048382,32287980,
Canada,CAN,2000,10.69649,7.418048382,32287980,
Canada,CAN,2001,10.76762,7.418048382,32287980,
Canada,CAN,2002,10.46119,7.418048382,32287980,
Canada,CAN,2003,10.61292,7.418048382,32287980,
Canada,CAN,2004,10.10099,7.418048382,32287980,
Canada,CAN,2005,10.10099,7.418048382,32287980,
Canada,CAN,2015,,,,North America
Cape Verde,CPV,2002,3.929598,,474567,
Cape Verde,CPV,2004,5.633333683,,474567,
Cape Verde,CPV,2005,5.633333683,,474567,
Cape Verde,CPV,2015,,,,Africa
Cayman Islands,CYM,2015,,,,North America
Central African Republic,CAF,2002,13.10169,4.160129547,4127910,
Central African Republic,CAF,2004,13.54841995,4.160129547,4127910,
Central African Republic,CAF,2005,13.54841995,4.160129547,4127910,
Central African Republic,CAF,2015,,,,Africa
Chad,TCD,2002,7.292041,3.434800625,10067009,
Chad,TCD,2004,8.283070564,3.434800625,10067009,
Chad,TCD,2005,8.283070564,3.434800625,10067009,
Chad,TCD,2015,,,,Africa
Channel Islands,OWID_CIS,2015,,,,Europe
Chile,CHL,1955,5.732178,6.062851906,16147064,
Chile,CHL,1956,9.149643,6.062851906,16147064,
Chile,CHL,1957,9.159602,6.062851906,16147064,
Chile,CHL,1958,8.201006,6.062851906,16147064,
Chile,CHL,1959,6.93117,6.062851906,16147064,
Chile,CHL,1960,9.322284,6.062851906,16147064,
Chile,CHL,1961,9.362956,6.062851906,16147064,
Chile,CHL,1962,8.013679,6.062851906,16147064,
Chile,CHL,1963,4.446839,6.062851906,16147064,
Chile,CHL,1964,3.545123,6.062851906,16147064,
Chile,CHL,1965,2.473813,6.062851906,16147064,
Chile,CHL,1966,8.50732,6.062851906,16147064,
Chile,CHL,1967,2.656462,6.062851906,16147064,
Chile,CHL,1968,10.47899,6.062851906,16147064,
Chile,CHL,1969,8.529561,6.062851906,16147064,
Chile,CHL,1970,7.418612,6.062851906,16147064,
